,leaf,stem,reward,contingency,date,session,trial
601,1,A,1,202050805020,20200214,1,80
602,5,C,0,202050805020,20200214,1,81
603,6,C,1,202050805020,20200214,1,82
604,4,B,1,202050805020,20200214,1,83
605,3,B,1,202050805020,20200214,1,84
606,4,B,1,202050805020,20200214,1,85
607,3,B,0,202050805020,20200214,1,86
608,4,B,1,202050805020,20200214,1,87
609,3,B,0,202050805020,20200214,1,88
610,4,B,1,202050805020,20200214,1,89
611,3,B,1,202050805020,20200214,1,90
612,4,B,1,202050805020,20200214,1,91
613,3,B,1,202050805020,20200214,1,92
614,4,B,1,202050805020,20200214,1,93
615,3,B,0,202050805020,20200214,1,94
616,4,B,1,202050805020,20200214,1,95
617,3,B,0,202050805020,20200214,1,96
618,4,B,1,202050805020,20200214,1,97
619,3,B,1,202050805020,20200214,1,98
620,4,B,1,202050805020,20200214,1,99
621,3,B,0,202050805020,20200214,1,100
622,4,B,1,202050805020,20200214,1,101
623,3,B,1,202050805020,20200214,1,102
624,4,B,1,202050805020,20200214,1,103
625,3,B,1,202050805020,20200214,1,104
626,4,B,1,202050805020,20200214,1,105
627,3,B,1,202050805020,20200214,1,106
628,4,B,0,202050805020,20200214,1,107
629,3,B,1,805050502020,20200214,1,108
630,4,B,0,805050502020,20200214,1,109
631,3,B,0,805050502020,20200214,1,110
632,4,B,1,805050502020,20200214,1,111
633,3,B,0,805050502020,20200214,1,112
634,4,B,1,805050502020,20200214,1,113
635,5,C,0,805050502020,20200214,1,114
636,6,C,0,805050502020,20200214,1,115
637,2,A,1,805050502020,20200214,1,116
638,1,A,0,805050502020,20200214,1,117
639,2,A,0,805050502020,20200214,1,118
640,1,A,1,805050502020,20200214,1,119
641,4,B,1,805050502020,20200214,1,120
642,3,B,0,805050502020,20200214,1,121
643,5,C,0,805050502020,20200214,1,122
644,6,C,0,805050502020,20200214,1,123
645,5,C,0,805050502020,20200214,1,124
646,6,C,0,805050502020,20200214,1,125
647,1,A,1,805050502020,20200214,1,126
648,3,B,0,805050502020,20200214,1,127
649,4,B,1,805050502020,20200214,1,128
650,3,B,1,805050502020,20200214,1,129
651,4,B,1,805050502020,20200214,1,130
652,3,B,1,805050502020,20200214,1,131
653,4,B,0,805050502020,20200214,1,132
654,3,B,0,805050502020,20200214,1,133
655,4,B,0,805050502020,20200214,1,134
656,3,B,1,805050502020,20200214,1,135
657,4,B,1,805050502020,20200214,1,136
658,3,B,1,805050502020,20200214,1,137
659,4,B,1,805050502020,20200214,1,138
660,3,B,1,805050502020,20200214,1,139
661,4,B,1,805050502020,20200214,1,140
