,leaf,stem,reward,contingency,date,session,trial
611,2,A,1,805050202050,20210327,4,71
612,1,A,1,805050202050,20210327,4,72
613,2,A,1,805050202050,20210327,4,73
614,1,A,1,805050202050,20210327,4,74
615,2,A,0,805050202050,20210327,4,75
616,1,A,0,805050202050,20210327,4,76
617,2,A,0,805050202050,20210327,4,77
618,1,A,0,805050202050,20210327,4,78
619,2,A,0,805050202050,20210327,4,79
620,3,B,1,805050202050,20210327,4,80
621,4,B,1,805050202050,20210327,4,81
622,3,B,1,805050202050,20210327,4,82
623,4,B,0,805050202050,20210327,4,83
624,3,B,0,805050202050,20210327,4,84
625,4,B,0,805050202050,20210327,4,85
626,3,B,0,805050202050,20210327,4,86
627,4,B,0,805050202050,20210327,4,87
628,3,B,0,805050202050,20210327,4,88
629,4,B,0,805050202050,20210327,4,89
630,3,B,0,805050202050,20210327,4,90
631,5,C,1,805050202050,20210327,4,91
632,6,C,1,805050202050,20210327,4,92
633,5,C,0,805050202050,20210327,4,93
634,6,C,1,805050202050,20210327,4,94
635,5,C,0,805050202050,20210327,4,95
636,6,C,1,805050202050,20210327,4,96
637,5,C,0,805050202050,20210327,4,97
638,6,C,0,805050202050,20210327,4,98
639,5,C,0,805050202050,20210327,4,99
640,3,B,0,805050202050,20210327,4,100
641,4,B,1,805050202050,20210327,4,101
642,3,B,1,805050202050,20210327,4,102
643,4,B,0,805050202050,20210327,4,103
644,3,B,1,805050202050,20210327,4,104
645,4,B,1,805050202050,20210327,4,105
646,5,C,0,805050202050,20210327,4,106
647,6,C,0,805050202050,20210327,4,107
648,5,C,0,805050202050,20210327,4,108
649,6,C,0,805050202050,20210327,4,109
650,5,C,0,805050202050,20210327,4,110
651,1,A,1,805050202050,20210327,4,111
652,2,A,1,805050202050,20210327,4,112
653,1,A,1,805050202050,20210327,4,113
654,2,A,1,805050202050,20210327,4,114
655,1,A,0,805050202050,20210327,4,115
656,2,A,0,805050202050,20210327,4,116
657,1,A,1,805050202050,20210327,4,117
658,2,A,1,805050202050,20210327,4,118
659,1,A,0,805050202050,20210327,4,119
660,2,A,1,202020802020,20210327,4,120
